id_candidat,SEMESTRE,ANNEE_SEMESTRE,MODULE,NOTE_MODULE
2541,S6,2015,WEB DYNAMIQUE (PHP),8.13
2541,S6,2015,GESTION DE PROJET,13.2
2541,S6,2015,PROJET TUTORE 1,13
2541,S6,2015,PROJET TUTORE 2,13
5918,S1,2012-2013,LANGUE 1,10
5918,S1,2012-2013,METHODOLOGIE,13
5918,S1,2012-2013,ANALYSE1,16.25
5918,S1,2012-2013,ALGEBRE1,11
5918,S1,2012-2013,MECANIQUE1,15.5
5918,S1,2012-2013,THERMODYNAMIQUE1,6.5
5918,S2,2012-2013,LANGUE1,10
5918,S2,2012-2013,INFORMATIQUE1,16.05
5918,S2,2012-2013,ANALYSE2,15.5
5918,S2,2012-2013,ALGEBRE2,16.25
5918,S2,2012-2013,ELECTRICITE1,14
5918,S2,2012-2013,OPTIQUE1,11.38
5918,S3,2013-2014,LANGUE2,12.5
5918,S3,2013-2014,INFORMATIQUE1,15
5918,S3,2013-2014,ANALYSE3,18
5918,S3,2013-2014,ARCHITECTURE DES ORDINATEURS,18.75
5918,S3,2013-2014,MECANIQUE,17.5
5918,S3,2013-2014,ELECTROMAGNETISME,9.5
5918,S4,2013-2014,LANGUE2,7
5918,S4,2013-2014,INFORMATIQUE2,16.75
5918,S4,2013-2014,SYSTEME D'EXPLOITATION ET PROJET,14.5
5918,S4,2013-2014,ALGORITHMES ET STRUCTURES DES DONNES,17
5918,S4,2013-2014,PROBABILITES ET STATISTIQUE,7
5918,S4,2013-2014,METHODES NUMERIQUE ET PROGRAMMATION,14.75
5918,S5,2014-2015,BASE DE DONNEES,15
5918,S5,2014-2015,COMPILATION,15.5
5918,S5,2014-2015,RESEAUX1,14.7
5918,S5,2014-2015,RECHERCHE OPERATIONNELLE,14.5
5918,S5,2014-2015,CONCEPTION ORIENTEE OBJETS,14.53
5918,S5,2014-2015,PROGRAMMATION ORIENTEE OBJETS,17.53
5918,S6,2014-2015,PROGRAMMATION WEB AVANCE,15
5918,S6,2014-2015,RESEAUX2,15.5
5918,S6,2014-2015,PROGRAMMATION SYSTEME C SOUS LINUX,14.5
5918,S6,2014-2015,BASE DE DONNEES AVANCEE, 
5918,S6,2014-2015,PROJET TUTORAT1,16
5918,S6,2014-2015,PROJET TUTORAT2,16
3004,S1,2013-2014, LANGUE ET METHODOLOGIE,14.5
3004,S1,2013-2014,ANALYSE I,5.5
3004,S1,2013-2014,ALGEBRE I,7
3004,S1,2013-2014,PHYSIQUE I,15.65
3004,S2,,NAN,
3004,S2,2013-2014,LANGUE ET INFORMATIQUE,11.88
3004,S2,2013-2014,ANALYSE II,11
3004,S2,2013-2014,ALGEBRE II,12
3004,S2,2013-2014,PHYSIQUE II,15.45
3004,S3,Reversement 2014-2015,PROGRAMMATION I,11.88
3004,S3,Reversement 2014-2015,ALGORITHMIQUE II,11.88
3004,S3,Reversement 2014-2015,SYSTEME D'EXPLOITATION I,12.37
3004,S3,Reversement 2014-2015,PROBABILITES-STATISTIQUES,12.37
3004,S3,Automne 2014-2015,TECHNOLOGIE DU WEB,12.38
3004,S3,Reversement 2014-2015,ELECTRONIQUE,13.38
3004,S4,,NAN,
3004,S4,Reversement 2014-2015,PROGRAMMATION II,12.37
3004,S4,Reversement 2014-2015,STRUCTURES DE DONNEES,12.37
3004,S4,Reversement 2014-2015,SYSTEME D'EXPLOITATION II,12.37
3004,S4,Reversement 2014-2015,ANALYSE NUMERIQUE,12.37
3004,S4,Reversement 2014-2015,ARCHITECTURE DES ORDINATEURS,13.38
3004,S4,Printemps 2014-2015,ELECTROMAGNETISME,11.55
3004,S5,Automne 2014-2015,BASES DE DONNEES,14.7
3004,S5,Automne 2014-2015,COMPILATION,11.5
3004,S5,Automne 2014-2015,RESEAUX,10.4
3004,S5,Automne 2014-2015,RECHERCHE OPERATIONNELLE,11.25
3004,S5,Automne 2014-2015,CONCEPTION ORIENTEE OBJETS (UML),13.88
3004,S5,Automne 2014-2015,PROGRAMMATION ORIENTEE OBJETS,13
3004,S6,,NAN,
3004,S6,Printemps 2014-2015,PROGRAMMATION RESEAU,12.45
3004,S6,Printemps 2014-2015,BD2(PLSQL),14
3004,S6,Printemps 2014-2015,WEB DYNAMIQUE (PHP),16
3004,S6,Printemps 2014-2015,GESTION DE PROJET,14
3004,S6,Printemps 2014-2015,PROJET TUTORE 1,16
3004,S6,Printemps 2014-2015,PROJET TUTORE 2,16
4501,S1,2010,LC1,7.68
4501,S1,2010,ANALYSE 1,5.31
4501,S1,2010,MECA_THERMO,12.103
4501,S1,2010,CHIMIE GENERALE,12.038
4501,S2,2010,LANGUE ET COMMUNICATION 2,10.61
4501,S2,2010,ALGEBRE,7.48
4501,S2,2010,INFORMATIQUE,9.667
4501,S2,2010,ELECTRICITE/ELECTRONIQUE,11.973
4501,S3,2014,ANALYSE NUMERIQUE ET PROBABILITE_ STATISTIQUE,7
4501,S3,2014,ANALYSE 2,13
4501,S3,2014,ALGORETHMIQUE & PROGRAMATION,11.4
4501,S3,2014,ELECTROMAGNETISME,12.775
4501,S4,2014,"ALGORITHME, STRUCTURE DE DONNEES ET ARCHITECTURE DE SYSTEMES",16.3
4501,S4,2014,RECHERCHE OPERATIONNELLE,16.275
4501,S4,2014,SYSTEME D'EXPLOITATION ET RESEAU INFORMATIQUE,11.975
4501,S4,2014,GESTION DE PRODUCTION ET ANGLAIS TECHNIQUES,11.35
4501,S5,2015,BASE DE DONNEES/CONCEPTION MANIPULATION ET ADMINISTRATION,15.925
4501,S5,2015,LOGISTIQUE ET MODELISATION DES PROCESSUS DE L'ENTREPRISE,12.625
4501,S5,2015,POO JAVA/ C++ ET STRUCTURE DE DONNEES,15.25
4501,S5,2015,INFORMATIQUE DECICIONNELLE ET TACHNOLOGIE DE WEB,15.6
4501,S5,2015,NAN,
4501,S5,2015,NAN,
4501,S5,2015,NAN,
4501,S5,2015,NAN,
4501,S6,2015,GENIE LOGICIEL/SECURITE DES SYSTEMES INFORMATIQUES,16.075
4501,S6,2015,COMPTABILITE DE GESTION ET GESTION FINANCIERE DE L'ENTREPRISE,10
4501,S6,2015,PROJET,17.25
4501,S6,2015,SISTUATION PROFESSIONNELLE & CONDUITE DE PROJET,10
4501,S6,2015,NAN,
4501,S6,2015,NAN,
4501,S6,2015,NAN,
4501,S6,2015,NAN,
6160,S1,2007_2008,COMMUNICATION ET INFORMATIQUE,17
6160,S1,2007_2008,ALGEBRE M1,14.5
6160,S1,2007_2008,ANALYSE M1,11.5
6160,S1,2007_2008,PHYSIQUE M1,15.45
6160,S2,2008,COMMUNICATION ET INFORMATIQUE 2,12.04
6160,S2,2008,MATH I2,13
6160,S2,2008,PROB STAT I1 ANA NUM I1,10
6160,S2,2008,PHYSIQUE M2,11.49
6160,S3,2009_2010,ARCHITECTURE DES ORDINATEURS,12.5
6160,S3,2008_2009,INFOGRAPHIE & LANGAGE C,10.47
6160,S3,2008_2009,CULTURE GENERALE 3I,16.47
6160,S3,2009_2010,PROB STAT I2 ANA NUM I2,12.98
6160,S4,2010,LC 4/INFORMATIQUE 4,13.5
6160,S4,2010,"BASE DE DONNEES 1,CONCEPTION DES SYSTEMES D'INFORMATION",14.25
6160,S4,2010,INTERFACE H/M & WEB MULTIMEDIA,14
6160,S4,2010,"THEORIE DE LANGAGE , ANALYSE DE DONNEES",14.28
6160,S5,2011/2012,SYSTEME D'INFORMATIONS ET BASES DE DONNEES,13.53
6160,S5,2011/2012,PROGRAMMATION ORIENTEE OBJET ET THEORIE DES LANGAGES,12.88
6160,S5,2011/2012,RESEAUX ET RECHERCHE OPERATIONNELLE,13.53
6160,S5,2011/2012,ENTREPRENARIAT ET QUALTE PFE,12
6160,S6,2012,DEVELOPPEMENT WEB ET COMPILATION,12.68
6160,S6,2012,BASES DE DONNEES AVANCES (BDA),14.55
6160,S6,2012,IMAGERIE ET INFOGRAPHIE,10.63
6160,S6,2012,PROJET DE FIN D'ETUDE,13.5
2862,S1,2008/2009,COMMUNICATION ET INFORMATIQUE,15.59
2862,S1,2008/2009,ALGEBRE M1,11.5
2862,S1,2009/2010,ANALYSE M1,5
2862,S1,2008/2009,PHYSIQUE M1,11.18
2862,S2,2008/2009,COMMUNICATION ET INFORMATIQUE 2,11.69
2862,S2,2008/2009,MATH I2,13
2862,S2,2008/2009,PROB STAT I1 ANAL NUM I1,16
2862,S2,2009/2010,PHYSIQUE M2,14.38
2862,S3,2010/2011,ARCHITECTURE DES ORDINATEURS,12.5
2862,S3,2009/2010,INFOGRAPHIE ET LANGACE C,13.25
2862,S3,2009/2010,CULTURE GENERALE 3I,14.05
2862,S3,2009/2010,PROB STAT I2 / ANALYSE NUMERIQUE I2,15.65
2862,S4,2009/2010,LC 4 / INFORMATIQUE 4,14
2862,S4,2009/2010,BASE DE DONNEE 1 / CONCEPTION DES SYSTEME D'INFO,11.63
2862,S4,2009/2010,INTERFACE HM & WEB MULTIMEDIA,15.06
2862,S4,2010/2011,"THEORIE DE LANGAGE, ANALYSE DE DONNEE",11.88
2862,S5,2014/2015,BASE DE DONNEE,13.15
2862,S5,2014/2015,COMPILATION,14.13
2862,S5,2014/2015,RESEAUX,15.25
2862,S5,2014/2015,RECHERCHE OPERATIONNELLE,12.15
2862,S5,2014/2015,CONCEPTION ORIENTEE OBJET (UML),12.97
2862,S5,2014/2015,PROGRAMMATION ORIENTEE OBJETS,11.5
2862,S6,2014/2015,PROGRAMMATION RESEAUX,13.9
2862,S6,2014/2015,BD2 (PLSQL),12.97
2862,S6,2014/2015,WEB DYNAMIQUE,15.25
2862,S6,2014/2015,GESTION DE PROJET,15.6
2862,S6,2014/2015,PROJET TUTORE 1,12.5
2862,S6,2014/2015,PROJET TUTORE 2,12.5
7091,S1,2013,ANALYSE 1,7.44
7091,S1,2013,CHIMIE GENERALE,10.94
7091,S1,2013,THERMODYNAMIQUE ET MECANIQUE DU POINT,10.00
7091,S1,2013,LANGUE ET COMMUNICATION 1,15.13
7091,S2,2013,ARCHITECTURE ET SYSTEMES D EXPLOITATION,13.38
7091,S2,2013,ALGEBRE 1,13.50
7091,S2,2013,ELECTRICITE/ELECTRONIQUE,7.15
7091,S2,2013,TEC/BUREAUTIQUE,15.00
7091,S3,2014,PROBABILITE-STATIQTIQUES/ANALYSE NUMERIQUE,10.00
7091,S3,2014,ELECTROMAGNETISME/OPTIQUE,10.00
7091,S3,2014,ANALYSE 2,10.00
7091,S3,2014,ALGORITHMIQUE/PROGRAMMATION,10.00
7091,S4,2014,COMPILATION,11.00
7091,S4,2014,STRUCTURES DE DONNEES,11.50
7091,S4,2014,RECHERCHE OPERATIONNELLE,14.25
7091,S4,2014,ANALYSE NUMERIQUE ET ANALYSE DES DONNEES,11.30
7091,S5,2015,ARCHITECTURE ET SYSTEMES D EXPLOITATION 2,10.00
7091,S5,2015,PROGRAMMATION ORIENTEE OBJET/INTERFACE HOMME MACHINE,10.00
7091,S5,2015,RESEAUX,10.00
7091,S5,2015,SYSTEMES D INFORMATION ET BASE DE DONNEES,11.75
7091,S6,2015,GENIE LOGICIEL/ANALYSE ORIENTEE OBJET EN UML,13.438
7091,S6,2015,TECHNIQUES DE WEB & MULTIMEDIA,11.00
7091,S6,2015,STAGE ET PROJET DE FIN D ETUDES,16.00
1286,S1,2012,CHIMIE GENERALE,                                                           10.62
1286,S1,2012,LANGUE1/COMMUNICATION1,10.00
1286,S1,2012,MECANIQUE DU POINT/THERMODYNAMIQUE,10.93
1286,S1,2012,ANALYSE1,8.46
1286,S2,2012,ARCHITECTURE/SYSTEMES D'EXPLOITATION,7.90
1286,S2,2012,LANGUE2/COMMUNICATION2,10.00
1286,S2,2012,ALGEBRE1,12.70
1286,S2,2012,ELECTRICITE/ELECTROSTATIQUE,10.00
1286,S3,2013,ANALYSE2,10.25
1286,S3,2013,ANALYSE NUMERIQUE,9.20
1286,S3,2013,ELECTROMAGNETISME/OPTIQUE,12.58
1286,S3,2013,ALGORITHMIQUE/PROGRAMMATION,10.00
1286,S4,2013,ELECTRONIQUE ANALOGIQUE/ELECTRONIQUE NUMERIQUE,10.00
1286,S4,2013,ANALYSE3: SERIE DE FONCTION/ANALYSE COMPLEXE,9.75
1286,S4,2013,ALGEBRE2/PROBABILITE ET STATISTIQUES,9.10
1286,S4,2013,MECANIQUE DU SOLIDE/MECANIQUE QUANTIQUE,11.16
1286,S5,2014,BASES DE DONNEES/SGBD,10.00
1286,S5,2014,RESEAUX INFORMATIQUE,10.00
1286,S5,2014,MATHEMATIQUE DISCRETES/ANALYSE NUMERIQUE 3,10.00
1286,S5,2014,TOPOLOGIE/INTEGRATION ET PROBABILITE ,10.00
1286,S6,2014,POO JAVA,10.25
1286,S6,2014,GESTION D'ENTREPRISES ET ENTREPRENARIATS,12.75
1286,S6,2014,PROJET DE FIN D'ETUDES,14.00
1286,S6,2014,STAGE,14.75
3213,S1,2011/2012,LANGUE 1 & METHODOLOGIE,13.15
3213,S1,2012/2013,ANNALYSE 1,8
3213,S1,2011/2012,ALGEBRE1,12.5
3213,S1,2012/2013,PHYSIQUE1,12.58
3213,S2,2011/2012,LANGUE 2& INFORMATIQUE 1,13.19
3213,S2,2011/2012,ANNALYSE 2,12
3213,S2,2012/2012,ALGEBRE2,12.5
3213,S2,2012/2013,PHYSIQUE1,12.9
3213,S3,2012/2013,LANGUE N3 & INORMATIQUE 3,13.88
3213,S3,2013/2014,ANNALYSE 3,12
3213,S3,2013/2014,ARCHITECTURE DES ORDINATEURS & ASSEMBLEUR,15.63
3213,S3,2013/2014,PHYSIQUE 3,9
3213,S4,2012/2013,TEC & INFORMATIQUE 4,13.63
3213,S4,2012/2013,SYSTME D'EXPLOITATION ET PROJET,13.95
3213,S4,2012/2013,ALGORITHMES ET STRUCTURES DE DONNEES,15.5
3213,S4,2013/2014,MATHEMATIQUES,9.25
3213,S5,Reversement 2014/2015,BASES DE DONNEES,13.06
3213,S5,Automne 2014/2015,COMPILATION,12.38
3213,S5,Automne 2014/2015,RESEAUX,16.65
3213,S5,Automne 2014/2015,RECHERCHE OPERATIONNELLE,10.65
3213,S5,Reversement 2014/2015,CONCEPTION ORIENTEE OBJETS (UML),14
3213,S5,Automne 2014/2015,PROGRAMMATION ORIENTEE OBJETS,12.75
3213,S6,Printemps 2014/2015,PROGRAMMATION RESEAU,13.85
3213,S6,Printemps 2014/2015,BD2(PLSQL),12.5
3213,S6,Reversement 2014/2015,WEB DYNAMIQUE(PHP),13.62
3213,S6,Reversement 2014/2015,GESTION DE PROJET,13.43
3213,S6,Printemps 2014/2015,PROJET TUTORE 1,16
3213,S6,Printemps 2014/2015,PROJET TUTORE 2,16
4656,S1,2013,LANGUE 1 & METHODOLOGIE DU TRAVAIL,12.75
4656,S1,2012,ANALYSE 1,10.50
4656,S1,2012,ALGEBRE 1,10.00
4656,S1,2013,PHYSIQUE 1,10.83
4656,S2,2013,LANGUE 1 & INFORMATIQUE 1,10.25
4656,S2,2012,ANALYSE 2,11.00
4656,S2,2013,ALGEBRE 2,10.00
4656,S2,2013,PHYSIQUE 2,14.25
4656,S3,2014,LANGUE LLL ET INFORMATIQUE LL,13.25
4656,S3,2014,ANALYSE 3,7.25
4656,S3,2014,ARCHITECTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR,12.75
4656,S3,2014,PHYSIQUE LLL,14.75
4656,S4,2014,LANGUE 2 & INFORMATIQUE 3,17.5
4656,S4,2014,SYSTEME D'EXPLOITATION ET PROJET,14.00
4656,S4,2014,ALGORITHMES ET STRUCTURE DE DONNEES,6.00
4656,S4,2014,MATHEMATIQUES,6.5
4656,S5,2015,BASE DE DONNEES,14.50
4656,S5,2015,COMPILATION,11.50
4656,S5,2015,RESEAUX,13.50
4656,S5,2015,RECHERCHE OPERATIONNELLE,14.50
4656,S5,2015,CONCEPTION ORIENTE OBJET,12.00
4656,S5,2015,PROGRAMMATION ORIENTE OBJET,15.00
4656,S6,2015,GENIE LOGICIEL,16.5
4656,S6,2015,PROGRAMMATION ORIENTE OBJET AVENCEE,13.25
4656,S6,2015,CRYPTOGRAPHIE,15.5
4656,S6,2015,INFOGRAPHIE,16.25
4656,S6,2015,PROJET TUTORE,16.00
4656,S6,2015,PROJET TUTORE,16.00
2622,S1,,NAN,
2622,S1,,SEMESTRE VALIDE PAR EQUIVALANCE,
2622,S1,,NAN,10.46
2622,S2,,NAN,
2622,S2,,SEMESTRE VALIDE PAR EQUIVALANCE,
2622,S2,,NAN,10.81
2622,S3,,NAN,
2622,S3,,SEMESTRE VALIDE PAR EQUIVALANCE,
2622,S3,,NAN,10.54
2622,S4,,NAN,
2622,S4,,SEMESTRE VALIDE PAR EQUIVALANCE,
2622,S4,,NAN,11.26
2622,S5,2014/2015,BASE DE DONNEES,11.4
2622,S5,2014/2015,COMPILATION,6.88
2622,S5,2014/2015,RESEAUX,13.85
2622,S5,2014/2015,RECHERCHE OPERATIONNELLE,9.43
2622,S5,2014/2015,CONCEPTION ORINT OBJETS(UML),12.13
2622,S5,2014/2015,PROGRAMMATION ORIENTE OBJETS,8.5
2622,S5,,NAN,10.37
2622,S6,2014/2015,PROGRAMMATION RESEAUX,5.7
2622,S6,2014/2015,BD2(PLSQL),11.6
2622,S6,2014/2015,WEB DYNAMIQUE(PHP),14
2622,S6,2014/2015,GESTION DES PROJET,11.9
2622,S6,2014/2015,PROJET TUTORE 1,11
2622,S6,2014/2015,PROJET TUTORE 1,11
2622,S6,,NAN,10.93
4995,S1,2012/2013,"LANGUE1 ET METHODOLOGIE AU TRAVAIL UNIV,",10.25
4995,S1,2012/2013,ANALYSE 1,14
4995,S1,2012/2013,ALGEBRE 1,11
4995,S1,2012/2013,PHYSIQUE 1,10
4995,S2,2012/2013,LANGUES ET INFORMATIQUE 1,12.05
4995,S2,2012/2013,ANALYSE 2,15
4995,S2,2012/2013,ALGEBRE 2,14.5
4995,S2,2012/2013,PHYSIQUE 2,13
4995,S3,2013/2014,LANGUES ET INFORMATIQUE 2,12.5
4995,S3,2013/2014,ANALYSE 3,12
4995,S3,2013/2014,ARCHITECTURE DES ORDINATEURS,15.5
4995,S3,2013/2014,MECANIQUE2-ELECTRICITE,13.5625
4995,S4,2013/2014,LANGUES ET INFORMATIQUE 3,10
4995,S4,2013/2014,SYSTEMES D'EXPLOTATION ET PROJETS,16.25
4995,S4,2013/2014,ALGORITHMES & STRUCTURES DE DONNEES,16.35
4995,S4,2013/2014,"PROBABILITE&STATIS,-ANALYSE NUMERIQUE",14.25
4995,S5,2014/2015,BASES DE DONNEES ,15.5
4995,S5,2014/2015,COMPILATION,13.625
4995,S5,2014/2015,RESEAUX ,16.75
4995,S5,2014/2015,RECHERCHE OPERATIONNELLE,12.5
4995,S5,2014/2015,CONCEPTION ORIENTEE OBJET (UML),15
4995,S5,2014/2015,PROGRAMMATION ORIENTEE OBJET ( JAVA),16.55
4995,S6,2014/2015,PROGRAMMATION SYSTEME,18.5
4995,S6,2014/2015,BASES DE DONNEES AVANCEES,14
4995,S6,2014/2015,TECHNOLOGIE DU WEB AVANCEES,16
4995,S6,2014/2015,PROJET TUTORE 1,17.125
4995,S6,2014/2015,PROJET TUTORE 2,17.125
4995,S6,2014/2015,RESEAUX 2,18.5
171,S1,2011/2012,LANGUE/METHODOLOGIE/INFORMATIQUE,9.125
171,S1,2011/2012,ANALYSE I,14.5
171,S1,2011/2012,ALGEBRE I,8
171,S1,2011/2012,PHYSIQUE I,10.445
171,S2,2011/2012,LANGUE II/INFORMATIQUE,10.896
171,S2,2011/2012,ANALYSE II,11.5
171,S2,2011/2012,ALGEBRE II,13.1
171,S2,2011/2012,PHYSIQUE II,7.75
171,S3,2012/2013,LANGUE II/INFORMATIQUE,10
171,S3,2012/2013,ANALYSE III,8.6
171,S3,2012/2013,ARCHITECTURE DES ORDINATEURS ET PROJET EN ASSEMBLEUR,10
171,S3,2012/2013,PHYSIQUE III,11.5
171,S4,2012/2013,LANGUE II/INFORMATIQUE II,14.063
171,S4,2012/2013,SYSTEME D'EXPLOITATION ET PROJET,10.613
171,S4,2012/2013,ALGORITHMES ET STRUCTURES DE DONNEES,10.175
171,S4,2012/2013,MATHEMATIQUES,8.25
171,S5,2013/2014,PROGRAMMATION ORIENTE OBJET,10.238
171,S5,2013/2014,METHODOLOGIES DE CONCEPTION,10
171,S5,2013/2014,RESEAU ET PROGRAMMATION INTERNET,12.063
171,S5,2013/2014,RO ET ANALYSE DE DONNEES,10
171,S6,2013/2014,CONCEPTION ET DEVELOPPEMENT D'APPLICATION WEB,8
171,S6,2013/2014,DBA,8.125
171,S6,2013/2014,ENTREPRENARIAT,12.25
171,S6,2013/2014,PFE,14.5
1142,S1,2011/2012,TRANSVERSALE,10.6
1142,S1,2013/2014,ANALYSE 1,12.75
1142,S1,2013/2014,ALGEBRE 1,10.5
1142,S1,2011/2012,PHYSIQUE 1,10.084
1142,S2,2011/2012,TRANSVERSALE 2,12.5
1142,S2,2012/2013,PHYSIQUE 2,7.75
1142,S2,2012/2013,ANALYSE 2,10.00
1142,S2,2012/2013,ALGEBRE 2,11.25
1142,S3,2014/2015,TEECHNOLOGIE DE WEB,12.417
1142,S3,2014/2015,ELECTRONIQUE,14.25
1142,S3,2013/2014,PROGRAMATION C,15.00
1142,S3,2013/2014,ALGORITHMIQUE ET STRUCTURE DE DONNEES,13.083
1142,S3,2013/2014,SYSTEME D EXPLOITATION,11.33
1142,S3,2013/2014,PROBABILITE ET STATISTIQUE,9.083
1142,S4,2014/2015,PROGRAMMATION 2,12.833
1142,S4,2014/2015,ARCHITECTURE DES ORDINATEURS,17.00
1142,S4,2013/2014,ALGORITHMIQUE ET STRUCTURE DE DONNEES,13.083
1142,S4,2013/2014,SYSTEME D EXPLOITATION,11.33
1142,S4,2013/2014,METHODES NUMERIQUE ET PROGRAMMATION,7.833
1142,S4,2013/2014,ELECTROMAGNETISME ,9.25
1142,S5,2014/2015,BASES SE DONNEES,13.667
1142,S5,2014/2015,COMPILATION,14.5
1142,S5,2014/2015,RESEAUX,7.833
1142,S5,2014/2015,RECHERCHE OPERATIONNELLE,11.5
1142,S5,2014/2015,UML,11.33
1142,S5,2014/2015,C++,14.5
1142,S6,2014/2015,INTERCONNEXION DES RESEAUX,15.75
1142,S6,2014/2015,ADMINISRATION DES SERVICES RESEAUX,17.167
1142,S6,2014/2015,ADMINISTRATION DES SYSTEMES LINUX,16.33
1142,S6,2014/2015,SECURITE DES RESEAUX,14.00
1142,S6,2014/2015,PROJET 1,15.5
1142,S6,2014/2015,PROJET 2,15.5
793,S1,2012,ANALYSE 1,8
793,S1,2013,CHIMIE GENERALE,12.43
793,S1,2010,THERMODYNAMIQUE & MECANIQUE DU POINT,9.75
793,S1,2010,LANGUE & COMMUNICATION 1,10
793,S2,2011,ARCHITECTURE & SYSTEMES D'EXPLOITATION,12.68
793,S2,2011,ALGEBRE 1,8
793,S2,2012,ELECTRICITE/ ELECTYRONIQUE,10.02
793,S2,2011,TEC / BUREAUTIQUE,10.75
793,S3,2014,PROBABILTES-STATISTIQUE / ANALYSE NUMERIQUE,10
793,S3,2014,ELECTROMAGNETISME / OPTIQUE,11.68
793,S3,2013,ANALYSE 2,10
793,S3,2012,ALGORITHMIQUE / PROGRAMMATION,10.62
793,S4,2014,COMPILATION,16.5
793,S4,2014,STRUCTURES DE DONNEES,15.25
793,S4,2013,RECHERCHE OPERATIONNELLE,10
793,S4,2014,ANALYSE NUMERIQUE ET ANALYSE DE DONNEES,10
793,S5,2015,ARCHITECTURE & SYSTEMES D'EXPLOITATION 2,7.68
793,S5,2015,PROGRAMMATION ORIENTEE OBJET / INTERFACE HOMME-MACHINE,10.9
793,S5,2015,RESEAUX,10
793,S5,2015,SYSTEMES D'INFORMATION & BASES DE DOONEES,13.06
793,S6,2015,GENIE LOGICIEL / ANALYSE ORIENTEE OBJET EN UML,10.87
793,S6,2015,TECHNIQUES DE WEB & MULTIMEDIA,9.12
793,S6,2015,STAGE ET PROJET DE FIN D'ETUDES,16
6461,S1,2004/2005,PHYSIQUE 1,10
6461,S1,2004/2005,CULTURE GENERALE 1,11
6461,S1,2004/2005,MATHEMATIQUES 1,14
6461,S1,2004/2005,CALCUL VECTORIEL ET APPLICATION,10.25
6461,S2,2004/2005,CULTURE GENERALE 2,10.05
6461,S2,2004/2005,MATHEMATIQUES 2,13.75
6461,S2,2004/2005,ANALYSE NUMERIQUE PROBABILITES ET STATISTIQUES,11.5
6461,S2,2004/2005,PHYSIQUE 2,12.85
6461,S3,2005/2006,ARCHITECTURE DES ORDINATEURS,10.88
6461,S3,2005/2006,INFOGRAPHIE ET LANGAGE C,10.7
6461,S3,2005/2006,CULTURE GENERALE 3I,11.38
6461,S3,2005/2006,ANALYSE DE DONNEES & RECHERCHE OPERATIONNELLE,11.67
6461,S4,2008/2009,LC4 / INFORMATIQUE 4,10.5
6461,S4,2011/2012,SYSTEME D'EXPLOITATION ET PROJET,8.89
6461,S4,2011/2012,ALGORITHMES ET STRUCTURE DE DONNEES,11.69
6461,S4,2011/2012,MATHEMATIQUES,14.5
6461,S5,2011/2012,SYSTEMES D'INFORMATIONS ET BASES DE DONNEES,10
6461,S5,2012/2013,PROGRAMMATION ORIENTE OBJET ET THEORIE DES LANGAGES,9.88
6461,S5,2012/2013,RESEAUX ET RECHERCHE OPERATIONNELLE,10.56
6461,S5,2011/2012,ENTREPRENARIAT ET QUALITE PFE,11
6461,S6,2011/2012,DEVELOPPEMENT WEB ET COMPILATION,16.15
6461,S6,2012/2013,BASES DE DONNEES AVANCEES,14.05
6461,S6,2011/2012,IMAGERIE ET INFOGRAPHIE,12.5
6461,S6,2012/2013,PROJET DE FIN D'ETUDE,12.5
2841,S1,2011/2012,LANGUE 1 & METHODOLOGIE,16.3
2841,S1,2012/2013,ANNALYSE 1,12.00
2841,S1,2011/2012,ALGEBRE1,10.00
2841,S1,2012/2013,PHYSIQUE1,11.9
2841,S2,2011/2012,LANGUE 2& INFORMATIQUE 1,15.75
2841,S2,2011/2012,ANNALYSE 2,11.05
2841,S2,2012/2013,ALGEBRE 2,17.00
2841,S2,2012/2013,PHYSIQUE 2,12.52
2841,S3,Reversement 2014/2015,PROGRAMMATION 1,11.58
2841,S3,Reversement 2014/2015,ALGORITHMITIQUE 2,11.58
2841,S3,Reversement 2014/2015,SYSTEME D'EXPLOITATION  1,11.66
2841,S3,Automne 2014/2015,PROBABILITES-STATISTIQUE,12.50
2841,S3,Reversement 2014/2015,TECHNOLOGIE DU WEB,12.00
2841,S3,Reversement 2014/2015,ELECTRONIQUE,11.58
2841,S4,Reversement 2014/2015,PROGRAMMATION 2,15.69
2841,S4,Reversement 2014/2015,STRUCTURES DE DONNEES,17.67
2841,S4,Reversement 2014/2015,SYSTEME D'EXPLOITATION 2,11.66
2841,S4,Printemps 2014/2015,ANNALYSE NUMERIQUE,10.00
2841,S4,Reversement 2014/2015,ARCHITECTURES DES ORDINATEURS,11.58
2841,S4,Reversement 2014/2015,ELECTROMAGNETISME,11.58
2841,S5,Reversement 2014/2015,BASES DE DONNEES,11.25
2841,S5,Automne 2014/2015,COMPILATION, 12.63
2841,S5,Automne 2014/2015,RESEAUX, 14.8
2841,S5,Automne 2014/2015,RECHERCHE OPERATIONNELLE, 10.45
2841,S5,Automne 2014/2015,CONCEPTION ORIENTEE OBJETS (UML), 8.75
2841,S5,Automne 2014/2015,PROGRAMMATION ORIENTEE OBJETS, 11.25
2841,S6,Printemps 2014/2015,PROGRAMMATION RESEAU, 14.35
2841,S6,Printemps 2014/2015,BD2(PLSQL), 15.6
2841,S6,Reversement 2014/2015,WEB DYNAMIQUE(PHP), 12.00
2841,S6,Printemps 2014/2015,GESTION DE PROJET, 13.1
2841,S6,Printemps 2014/2015,PROJET TUTORE 1, 16.00
